evaluator_id,evaluator_gender,evaluator_university,user_id,competency_name,score,answer_time,evaluator_foreign_university,evaluator_national_university,evaluator_no_university,evaluator_other_university,evaluator_private_university,evaluator_public_university
21774,F,Shimane University,21767,Open_minded,3,10638,0,1,0,0,0,0
21774,F,Shimane University,21767,Inner_Values,4,12131,0,1,0,0,0,0
21774,F,Shimane University,21767,Problem_setting,3,22787,0,1,0,0,0,0
21774,F,Shimane University,21767,Interests,4,4961,0,1,0,0,0,0
21774,F,Shimane University,21767,Resilience,3,23855,0,1,0,0,0,0
21774,F,Shimane University,21767,Solution_oriented,3,12139,0,1,0,0,0,0
21774,F,Shimane University,21767,Creativity,4,7017,0,1,0,0,0,0
21774,F,Shimane University,21767,Problem_setting,3,9643,0,1,0,0,0,0
21774,F,Shimane University,21767,Decisiveness,4,39190,0,1,0,0,0,0
21774,F,Shimane University,21767,Creativity,3,9396,0,1,0,0,0,0
21774,F,Shimane University,21767,Open_minded,4,17437,0,1,0,0,0,0
21774,F,Shimane University,21767,Resilience,3,38325,0,1,0,0,0,0
21774,F,Shimane University,21767,Logical_thinking,4,6312,0,1,0,0,0,0
21774,F,Shimane University,21767,Inner_Values,4,22317,0,1,0,0,0,0
21774,F,Shimane University,21767,Logical_thinking,4,40206,0,1,0,0,0,0
21774,F,Shimane University,21767,Problem_setting,4,13454,0,1,0,0,0,0
21774,F,Shimane University,21767,Inner_Values,4,4261,0,1,0,0,0,0
21775,F,Kitakyushu prefecutural University,21705,Decisiveness,3,10320,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Empathy_listening_skills,4,41103,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Creativity,2,19806,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Problem_setting,2,16995,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Resilience,3,16157,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Solution_oriented,2,26269,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Resilience,3,7374,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Solution_oriented,4,7079,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Empathy_listening_skills,3,6922,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Inner_Values,3,9069,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Interests,3,17195,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Inner_Values,4,5190,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Empathy_listening_skills,3,8212,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Logical_thinking,3,14096,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Interests,3,6551,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Problem_setting,4,14236,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Problem_setting,4,8799,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Resilience,4,4468,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Empathy_listening_skills,3,9065,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Open_minded,2,6991,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Decisiveness,3,21698,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Interests,4,3211,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Inner_Values,4,11624,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Open_minded,4,3395,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Logical_thinking,3,10488,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Creativity,3,7876,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Problem_setting,2,6669,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Creativity,4,21310,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Open_minded,2,14851,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Logical_thinking,2,7169,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Inner_Values,3,9651,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Solution_oriented,2,15736,0,0,0,0,0,1
21775,F,Kitakyushu prefecutural University,21705,Decisiveness,3,5294,0,0,0,0,0,1
21776,M,None,21663,Logical_thinking,3,2591,0,0,1,0,0,0
21776,M,None,21663,Solution_oriented,3,9519,0,0,1,0,0,0
21776,M,None,21663,Resilience,2,4207,0,0,1,0,0,0
21776,M,None,21663,Decisiveness,3,7469,0,0,1,0,0,0
21776,M,None,21663,Inner_Values,3,2582,0,0,1,0,0,0
21776,M,None,21663,Solution_oriented,2,6150,0,0,1,0,0,0
21776,M,None,21663,Problem_setting,3,2727,0,0,1,0,0,0
21776,M,None,21663,Empathy_listening_skills,2,6628,0,0,1,0,0,0
21776,M,None,21663,Empathy_listening_skills,2,10200,0,0,1,0,0,0
21776,M,None,21663,Interests,3,19154,0,0,1,0,0,0
21776,M,None,21663,Inner_Values,3,4616,0,0,1,0,0,0
21776,M,None,21663,Creativity,3,5777,0,0,1,0,0,0
21776,M,None,21663,Open_minded,2,21141,0,0,1,0,0,0
21776,M,None,21663,Creativity,3,2309,0,0,1,0,0,0
21776,M,None,21663,Interests,3,3838,0,0,1,0,0,0
21776,M,None,21663,Decisiveness,2,5621,0,0,1,0,0,0
21776,M,None,21663,Logical_thinking,4,3971,0,0,1,0,0,0
21776,M,None,21663,Resilience,2,5613,0,0,1,0,0,0
21776,M,None,21663,Solution_oriented,4,6529,0,0,1,0,0,0
21776,M,None,21663,Creativity,3,4703,0,0,1,0,0,0
21776,M,None,21663,Problem_setting,3,7107,0,0,1,0,0,0
21776,M,None,21663,Empathy_listening_skills,3,10048,0,0,1,0,0,0
21776,M,None,21663,Empathy_listening_skills,4,9595,0,0,1,0,0,0
21776,M,None,21663,Problem_setting,2,5734,0,0,1,0,0,0
21776,M,None,21663,Inner_Values,3,3306,0,0,1,0,0,0
21776,M,None,21663,Resilience,2,4041,0,0,1,0,0,0
21776,M,None,21663,Decisiveness,4,10411,0,0,1,0,0,0
21776,M,None,21663,Open_minded,2,5638,0,0,1,0,0,0
21776,M,None,21663,Open_minded,3,3117,0,0,1,0,0,0
21776,M,None,21663,Inner_Values,3,3983,0,0,1,0,0,0
21776,M,None,21663,Problem_setting,4,9875,0,0,1,0,0,0
21776,M,None,21663,Interests,3,3864,0,0,1,0,0,0
21776,M,None,21663,Logical_thinking,2,13833,0,0,1,0,0,0
21844,M,Takasaki Economic University,31496,Inner_Values,3,6050,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Interests,4,2986,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Inner_Values,4,2150,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Problem_setting,4,2697,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Creativity,4,3513,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Resilience,3,3860,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Empathy_listening_skills,4,2519,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Problem_setting,4,3810,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Empathy_listening_skills,4,2298,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Inner_Values,3,4856,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Open_minded,4,2090,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Decisiveness,4,6873,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Logical_thinking,4,7694,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Creativity,4,5862,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Solution_oriented,4,4317,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Open_minded,4,7519,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Logical_thinking,3,3960,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Empathy_listening_skills,0,4934,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Logical_thinking,4,3879,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Inner_Values,4,11518,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Interests,4,3731,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Resilience,4,2675,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Empathy_listening_skills,4,3204,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Resilience,3,3431,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Creativity,4,13113,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Decisiveness,3,7272,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Problem_setting,4,5249,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Decisiveness,4,4251,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Open_minded,4,21554,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Solution_oriented,4,4578,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Interests,4,3057,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Problem_setting,4,2759,0,0,0,0,0,1
21844,M,Takasaki Economic University,31496,Solution_oriented,4,3650,0,0,0,0,0,1
21869,F,None,21705,Open_minded,4,4262,0,0,1,0,0,0
21869,F,None,21705,Empathy_listening_skills,4,2834,0,0,1,0,0,0
21869,F,None,21705,Solution_oriented,3,7674,0,0,1,0,0,0
21869,F,None,21705,Open_minded,4,3036,0,0,1,0,0,0
21869,F,None,21705,Solution_oriented,4,4955,0,0,1,0,0,0
21869,F,None,21705,Empathy_listening_skills,3,5296,0,0,1,0,0,0
21869,F,None,21705,Decisiveness,4,6447,0,0,1,0,0,0
21869,F,None,21705,Resilience,4,2332,0,0,1,0,0,0
21869,F,None,21705,Problem_setting,4,10514,0,0,1,0,0,0
21869,F,None,21705,Decisiveness,4,5181,0,0,1,0,0,0
21869,F,None,21705,Inner_Values,4,4363,0,0,1,0,0,0
21869,F,None,21705,Problem_setting,4,8158,0,0,1,0,0,0
21869,F,None,21705,Decisiveness,4,3527,0,0,1,0,0,0
21869,F,None,21705,Resilience,3,4670,0,0,1,0,0,0
21869,F,None,21705,Creativity,4,1786,0,0,1,0,0,0
21869,F,None,21705,Logical_thinking,4,3173,0,0,1,0,0,0
21869,F,None,21705,Resilience,4,2805,0,0,1,0,0,0
21869,F,None,21705,Interests,4,3030,0,0,1,0,0,0
21869,F,None,21705,Solution_oriented,3,6081,0,0,1,0,0,0
21869,F,None,21705,Problem_setting,4,21372,0,0,1,0,0,0
21869,F,None,21705,Inner_Values,4,31752,0,0,1,0,0,0
21869,F,None,21705,Creativity,3,4194,0,0,1,0,0,0
21869,F,None,21705,Logical_thinking,4,4159,0,0,1,0,0,0
21869,F,None,21705,Interests,4,3274,0,0,1,0,0,0
21869,F,None,21705,Inner_Values,4,2369,0,0,1,0,0,0
21869,F,None,21705,Interests,4,2914,0,0,1,0,0,0
21869,F,None,21705,Problem_setting,4,4598,0,0,1,0,0,0
21869,F,None,21705,Empathy_listening_skills,4,13113,0,0,1,0,0,0
21869,F,None,21705,Logical_thinking,3,3546,0,0,1,0,0,0
21869,F,None,21705,Open_minded,4,5820,0,0,1,0,0,0
21869,F,None,21705,Empathy_listening_skills,4,9614,0,0,1,0,0,0
21869,F,None,21705,Inner_Values,4,5038,0,0,1,0,0,0
21869,F,None,21705,Creativity,4,1554,0,0,1,0,0,0
21875,M,Waseda University,3374,Empathy_listening_skills,4,3814,0,0,0,0,1,0
21875,M,Waseda University,3374,Logical_thinking,4,1502,0,0,0,0,1,0
21875,M,Waseda University,3374,Logical_thinking,4,2442,0,0,0,0,1,0
21875,M,Waseda University,3374,Empathy_listening_skills,4,2128,0,0,0,0,1,0
21875,M,Waseda University,3374,Creativity,4,18270,0,0,0,0,1,0
21875,M,Waseda University,3374,Interests,4,1849,0,0,0,0,1,0
21875,M,Waseda University,3374,Decisiveness,4,1693,0,0,0,0,1,0
21875,M,Waseda University,3374,Solution_oriented,4,3231,0,0,0,0,1,0
21875,M,Waseda University,3374,Inner_Values,4,1558,0,0,0,0,1,0
21875,M,Waseda University,3374,Resilience,4,1573,0,0,0,0,1,0
21875,M,Waseda University,3374,Open_minded,4,1498,0,0,0,0,1,0
21875,M,Waseda University,3374,Decisiveness,4,2113,0,0,0,0,1,0
21875,M,Waseda University,3374,Problem_setting,4,7809,0,0,0,0,1,0
21875,M,Waseda University,3374,Solution_oriented,4,1744,0,0,0,0,1,0
21875,M,Waseda University,3374,Empathy_listening_skills,4,2575,0,0,0,0,1,0
21875,M,Waseda University,3374,Decisiveness,4,2283,0,0,0,0,1,0
21875,M,Waseda University,3374,Logical_thinking,4,1957,0,0,0,0,1,0
21875,M,Waseda University,3374,Solution_oriented,4,1455,0,0,0,0,1,0
21875,M,Waseda University,3374,Inner_Values,4,3597,0,0,0,0,1,0
21875,M,Waseda University,3374,Inner_Values,4,1515,0,0,0,0,1,0
21875,M,Waseda University,3374,Resilience,4,1600,0,0,0,0,1,0
21875,M,Waseda University,3374,Creativity,4,2298,0,0,0,0,1,0
21875,M,Waseda University,3374,Inner_Values,4,1472,0,0,0,0,1,0
21875,M,Waseda University,3374,Interests,4,1495,0,0,0,0,1,0
21875,M,Waseda University,3374,Open_minded,4,1741,0,0,0,0,1,0
21875,M,Waseda University,3374,Open_minded,4,1616,0,0,0,0,1,0
21875,M,Waseda University,3374,Empathy_listening_skills,4,2250,0,0,0,0,1,0
21875,M,Waseda University,3374,Problem_setting,4,1767,0,0,0,0,1,0
21875,M,Waseda University,3374,Resilience,4,2873,0,0,0,0,1,0
21875,M,Waseda University,3374,Problem_setting,4,1845,0,0,0,0,1,0
21875,M,Waseda University,3374,Creativity,4,1675,0,0,0,0,1,0
21875,M,Waseda University,3374,Problem_setting,4,1726,0,0,0,0,1,0
21875,M,Waseda University,3374,Interests,4,1786,0,0,0,0,1,0
21878,M,None,3374,Empathy_listening_skills,3,13780,0,0,1,0,0,0
21878,M,None,3374,Interests,4,4186,0,0,1,0,0,0
21878,M,None,3374,Open_minded,3,7132,0,0,1,0,0,0
21878,M,None,3374,Decisiveness,4,3606,0,0,1,0,0,0
21878,M,None,3374,Problem_setting,4,2606,0,0,1,0,0,0
21878,M,None,3374,Creativity,3,6927,0,0,1,0,0,0
21878,M,None,3374,Decisiveness,3,26782,0,0,1,0,0,0
21878,M,None,3374,Inner_Values,4,23750,0,0,1,0,0,0
21878,M,None,3374,Open_minded,3,14943,0,0,1,0,0,0
21878,M,None,3374,Open_minded,4,10135,0,0,1,0,0,0
21878,M,None,3374,Creativity,4,18946,0,0,1,0,0,0
21878,M,None,3374,Decisiveness,3,7753,0,0,1,0,0,0
21878,M,None,3374,Problem_setting,2,26348,0,0,1,0,0,0
21878,M,None,3374,Empathy_listening_skills,3,13439,0,0,1,0,0,0
21878,M,None,3374,Logical_thinking,4,39258,0,0,1,0,0,0
21878,M,None,3374,Inner_Values,4,5209,0,0,1,0,0,0
21878,M,None,3374,Resilience,2,12953,0,0,1,0,0,0
21878,M,None,3374,Solution_oriented,4,8061,0,0,1,0,0,0
21878,M,None,3374,Resilience,4,3150,0,0,1,0,0,0
21878,M,None,3374,Interests,4,20188,0,0,1,0,0,0
21878,M,None,3374,Empathy_listening_skills,3,12088,0,0,1,0,0,0
21878,M,None,3374,Solution_oriented,3,10388,0,0,1,0,0,0
21878,M,None,3374,Resilience,4,4851,0,0,1,0,0,0
21878,M,None,3374,Logical_thinking,4,7264,0,0,1,0,0,0
21878,M,None,3374,Problem_setting,4,16398,0,0,1,0,0,0
21878,M,None,3374,Logical_thinking,4,7716,0,0,1,0,0,0
21878,M,None,3374,Creativity,4,37627,0,0,1,0,0,0
21878,M,None,3374,Empathy_listening_skills,3,10975,0,0,1,0,0,0
21878,M,None,3374,Inner_Values,2,15275,0,0,1,0,0,0
21878,M,None,3374,Solution_oriented,2,8068,0,0,1,0,0,0
21878,M,None,3374,Interests,3,8053,0,0,1,0,0,0
21878,M,None,3374,Problem_setting,3,4856,0,0,1,0,0,0
21878,M,None,3374,Inner_Values,3,11880,0,0,1,0,0,0
21886,M,Hokkaido University,22060,Interests,4,30027,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Problem_setting,4,8483,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Problem_setting,4,14478,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Inner_Values,4,19306,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Solution_oriented,3,14639,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Empathy_listening_skills,3,19749,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Decisiveness,3,74333,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Creativity,3,20385,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Solution_oriented,4,17169,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Empathy_listening_skills,4,16345,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Open_minded,4,8231,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Problem_setting,4,12438,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Decisiveness,4,15831,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Logical_thinking,4,30914,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Interests,3,54989,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Logical_thinking,4,17518,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Inner_Values,4,25253,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Solution_oriented,4,25506,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Decisiveness,4,6171,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Creativity,4,18258,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Interests,3,15301,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Empathy_listening_skills,4,22511,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Inner_Values,4,5325,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Open_minded,4,19444,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Resilience,3,16864,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Creativity,3,22614,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Empathy_listening_skills,4,21474,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Resilience,4,10408,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Open_minded,4,6152,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Logical_thinking,3,16744,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Inner_Values,3,24691,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Resilience,4,13557,0,1,0,0,0,0
21886,M,Hokkaido University,22060,Problem_setting,3,14374,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Problem_setting,2,4696,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Resilience,4,20796,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Creativity,2,21135,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Problem_setting,3,16735,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Creativity,3,16276,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Empathy_listening_skills,4,5048,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Open_minded,4,45235,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Interests,3,16778,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Decisiveness,4,13095,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Empathy_listening_skills,4,24501,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Inner_Values,3,10128,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Solution_oriented,4,13082,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Decisiveness,4,10011,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Open_minded,4,8090,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Inner_Values,3,4408,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Resilience,4,4073,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Empathy_listening_skills,4,10343,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Interests,2,6981,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Decisiveness,3,12034,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Resilience,4,7945,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Open_minded,4,2563,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Solution_oriented,3,9214,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Logical_thinking,3,9894,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Empathy_listening_skills,0,4202,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Inner_Values,3,6768,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Problem_setting,3,8591,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Logical_thinking,4,5613,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Inner_Values,3,12991,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Logical_thinking,4,10165,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Problem_setting,4,6774,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Interests,2,15992,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Solution_oriented,3,5205,0,1,0,0,0,0
21891,M,Hokkaido University,21886,Creativity,2,6687,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Resilience,4,4232,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Empathy_listening_skills,3,3064,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Problem_setting,4,6240,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Inner_Values,3,12663,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Creativity,3,5411,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Creativity,4,5596,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Resilience,4,9680,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Inner_Values,4,6359,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Problem_setting,2,8262,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Interests,4,13841,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Inner_Values,3,4778,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Logical_thinking,3,12590,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Solution_oriented,3,12113,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Problem_setting,3,7450,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Decisiveness,4,8520,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Logical_thinking,3,6813,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Inner_Values,4,5971,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Logical_thinking,4,5467,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Open_minded,3,3036,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Interests,4,4254,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Problem_setting,3,13339,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Problem_setting,4,12321,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Open_minded,3,7505,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Interests,4,3469,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Empathy_listening_skills,3,7381,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Decisiveness,4,14456,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Open_minded,4,5419,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Solution_oriented,2,8032,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Inner_Values,4,12890,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Creativity,2,8873,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Resilience,3,5546,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Solution_oriented,3,7032,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Decisiveness,3,5848,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Decisiveness,2,5371,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Creativity,3,18097,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Empathy_listening_skills,3,3637,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Interests,2,5503,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Problem_setting,2,8300,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Inner_Values,4,4750,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Open_minded,2,6394,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Solution_oriented,3,7674,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Creativity,4,3766,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Logical_thinking,3,3621,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Problem_setting,4,6451,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Solution_oriented,3,5748,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Empathy_listening_skills,2,8882,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Decisiveness,3,5921,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Resilience,4,6464,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Empathy_listening_skills,1,6471,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Open_minded,2,6787,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Solution_oriented,4,13170,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Empathy_listening_skills,4,18485,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Interests,4,18376,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Logical_thinking,3,10698,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Empathy_listening_skills,2,5899,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Logical_thinking,4,18272,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Empathy_listening_skills,3,16471,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Interests,2,10732,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Inner_Values,4,2535,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Inner_Values,2,10231,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Resilience,2,13702,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Decisiveness,2,7146,0,1,0,0,0,0
21902,M,Hokkaido University,21886,Problem_setting,1,5828,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Open_minded,4,3776,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Resilience,2,4064,0,1,0,0,0,0
21902,M,Hokkaido University,22060,Creativity,2,4434,0,1,0,0,0,0
21909,F,Fuji Women Uiversity,21905,Decisiveness,4,7046,0,0,0,0,1,0
21909,F,Fuji Women Uiversity,21905,Problem_setting,4,1773,0,0,0,0,1,0
21909,F,Fuji Women Uiversity,21905,Solution_oriented,1,23799,0,0,0,0,1,0
21909,F,Fuji Women Uiversity,21905,Creativity,3,28305,0,0,0,0,1,0
21909,F,Fuji Women Uiversity,21905,Empathy_listening_skills,4,1822,0,0,0,0,1,0
21909,F,Fuji Women Uiversity,21905,Decisiveness,4,6213,0,0,0,0,1,0
21909,F,Fuji Women Uiversity,21905,Inner_Values,4,4713,0,0,0,0,1,0
21909,F,Fuji Women Uiversity,21905,Logical_thinking,4,3224,0,0,0,0,1,0
21909,F,Fuji Women Uiversity,21905,Open_minded,3,5920,0,0,0,0,1,0
21909,F,Fuji Women Uiversity,21905,Solution_oriented,4,2191,0,0,0,0,1,0
21909,F,Fuji Women Uiversity,21905,Interests,4,2097,0,0,0,0,1,0
